31.05.17 07:11:57,968 	 0,000000 	 111,799608 	 30,243016 
31.05.17 07:11:58,968 	 0,000000 	 111,808837 	 30,266840 
31.05.17 07:11:59,968 	 0,000000 	 111,817233 	 30,288512 
31.05.17 07:12:00,968 	 0,000000 	 111,825808 	 30,310645 
31.05.17 07:12:01,968 	 0,000000 	 111,833787 	 30,331241 
31.05.17 07:12:02,968 	 0,000000 	 111,842422 	 30,353529 
31.05.17 07:12:03,968 	 0,000000 	 111,851354 	 30,376585 
31.05.17 07:12:04,968 	 0,000000 	 111,860285 	 30,399641 
31.05.17 07:12:05,968 	 0,000000 	 111,869515 	 30,423466 
31.05.17 07:12:06,968 	 0,000000 	 111,878388 	 30,446368 
31.05.17 07:12:07,968 	 0,000000 	 111,887915 	 30,470962 
31.05.17 07:12:08,968 	 0,000000 	 111,897919 	 30,496786 
31.05.17 07:12:09,968 	 0,000000 	 111,907923 	 30,522609 
31.05.17 07:12:10,968 	 0,000000 	 111,918105 	 30,548895 
31.05.17 07:12:11,968 	 0,000000 	 111,927990 	 30,574411 
31.05.17 07:12:12,968 	 0,000000 	 111,937993 	 30,600236 
31.05.17 07:12:13,968 	 0,000000 	 111,946806 	 30,622986 
31.05.17 07:12:14,968 	 0,000000 	 111,956334 	 30,647581 
31.05.17 07:12:15,968 	 0,000000 	 111,965563 	 30,671408 
31.05.17 07:12:16,968 	 0,000000 	 111,974733 	 30,695081 
31.05.17 07:12:17,968 	 0,000000 	 111,984201 	 30,719523 
31.05.17 07:12:18,968 	 0,000000 	 111,993252 	 30,742888 
31.05.17 07:12:19,968 	 0,000000 	 112,003137 	 30,768407 
31.05.17 07:12:20,968 	 0,000000 	 112,012009 	 30,791312 
31.05.17 07:12:21,968 	 0,000000 	 112,021596 	 30,816062 
31.05.17 07:12:22,968 	 0,000000 	 112,030945 	 30,840197 
31.05.17 07:12:23,968 	 0,000000 	 112,039699 	 30,862795 
